title,brand,brand_normalized,source_url,ddr_type,form_factor,has_rgb,capacity_gb,speed_mhz,cas_latency,cas_latency_imputed,cas_was_imputed,num_sticks,price_per_gb,price_usd,log_price,scraped_at
Crucial - DDR4 - 16 GB - DIMM 288-pin - 2400 MHz / PC4-19200 - CL17 - 1.2 V - unbuffered - non-ECC,Crucial,Crucial,https://www.newegg.com/crucial-16gb-ddr4-2400-cas-latency-cl17-desktop-memory/p/2BA-0041-00029?Item=9SIB3T1KSA7739,DDR4,DIMM,False,16,2400,17,17,False,1,6.87,109.89,4.708538718965125,2026-05-08T19:28:15.057566
Kingston 8GB DDR4 SDRAM Memory Module - 8 GB (1 x 8GB) - DDR4-2666/PC4-21300 DDR4 SDRAM - 2666 MHz - CL19 - 1.20 V - Non-ECC - Unbuffered - 288-pin - DIMM - KCP426NS8/8,Kingston,Kingston,https://www.newegg.com/kingston-technology-corp-8gb-ddr4-2666-cas-latency-cl19-desktop-memory/p/1X5-0009-006R9?Item=9SIAMBVK7V8049,DDR4,DIMM,False,8,2666,19,19,False,1,8.12,64.99,4.18950321539533,2026-05-08T19:28:15.057903
Kingston 32GB DDR5 SDRAM Memory Module - For Desktop PC - 32 GB - DDR5-5600/PC5-44800 DDR5 SDRAM - 5600 MHz Dual-rank Memory - CL46 - 1.10 V - Non-ECC - Unbuffered - 288-pin - DIMM- KCP556UD8-32,Kingston,Kingston,https://www.newegg.com/kingston-technology-corp-32gb-ddr5-5600-cas-latency-cl46-memory/p/0RM-001W-006B6?Item=9SIA0ZXKC45715,DDR5,DIMM,False,32,5600,46,46,False,1,15.05,481.45,6.178877288466393,2026-05-08T19:28:15.058298
Silicon Power DDR5 32GB (2x16GB) Zenith RGB 6000MHz (PC5-48000) 288-pin CL30 1.35V UDIMM Desktop Memory Module RAM SU032GXLWU60AFDFSK Black,Silicon,Other,https://www.newegg.com/silicon-power-zenith-32gb-ddr5-6000-cas-latency-cl30-memory-black/p/0RN-002K-000J0?Item=9SIBDGPK7E6540,DDR5,DIMM,True,32,6000,30,30,False,2,13.43,429.79,6.065620732385147,2026-05-08T19:28:19.743233
V-COLOR TUF GAMING ALLIANCE Manta XFinity 64GB (32GBx2) DDR5-6400 CL32 1.4V INTEL/AMD SK Hynix Original IC RGB Gaming Desktop Upgrade RAM Memory Module Black (GTMXFL3264832KWK),V-COLOR,Other,https://www.newegg.com/v-color-tuf-gaming-alliance-64gb-2-x-32gb-ddr5-6400-pc5-51200-cas-latency-cl32-memory-desktop-memory-black/p/0RN-00MB-000V8?Item=0RN-00MB-000V8,DDR5,DIMM,True,64,6400,32,32,False,1,13.44,859.99,6.758082889958425,2026-05-08T19:28:19.743663
CORSAIR Vengeance RGB 64GB (2 x 32GB) 288-Pin PC RAM DDR5 6400 (PC5 51200) Desktop Memory Model CMH64GX5M2B6400C42,CORSAIR,CORSAIR,https://www.newegg.com/corsair-vengeance-rgb-64gb-2-x-32gb-ddr5-6400-pc5-51200-cas-latency-cl42-desktop-memory-black/p/N82E16820982294?Item=N82E16820982294,DDR5,DIMM,True,64,6400,42,42,False,2,14.45,924.99,6.830863435451799,2026-05-08T19:28:19.743995
"V-COLOR Manta XSky DDR5 32GB (2x16GB) 6000MHz CL36 1.35V SK Hynix Original IC RGB Gaming Desktop Memory Module Black, for AMD EXPO (TMXSAL1660836KWK)",V-COLOR,Other,https://www.newegg.com/v-color-32gb-2-x-16gb-ddr5-6000-pc5-48000-cas-latency-cl36-memory-desktop-memory/p/0RN-00MB-000T3?Item=0RN-00MB-000T3,DDR5,DIMM,True,32,6000,36,36,False,2,12.5,399.99,5.99393648933976,2026-05-08T19:28:19.744349
Kingston ValueRAM 8GB (1 x 8GB) DDR4 2400 RAM (Desktop Memory) DIMM (288-Pin) KVR24N17S8/8,Kingston,Kingston,https://www.newegg.com/kingston-technology-corp-valueram-8gb-ddr4-2400-cas-latency-cl17-memory/p/N82E16820242330?Item=9SIAE9ADTN3950,DDR4,DIMM,False,8,2400,-1,16,True,1,8.75,69.99,4.262539022051294,2026-05-08T19:28:19.744682
G.SKILL Ripjaws S5 Series 32GB (2 x 16GB) 288-Pin PC RAM DDR5 6000 (PC5 48000) Desktop Memory Model F5-6000J3040F16GX2-RS5W,G.SKILL,G.SKILL,https://www.newegg.com/g-skill-ripjaws-s5-series-32gb-ddr5-6000-cas-latency-cl30-desktop-memory-white/p/N82E16820374370?Item=N82E16820374370,DDR5,DIMM,False,32,6000,30,30,False,2,18.75,599.99,6.398578295461671,2026-05-08T19:28:19.745087
Team T-Force Delta ECO 32GB (2 x 16GB) 288-Pin PC RAM DDR5 6400 (PC5 51200) Desktop Memory Model FF2D532G6400HC32ADC01,Team,Team,https://www.newegg.com/team-group-t-force-delta-eco-32gb-ddr5-6400-cas-latency-cl32-desktop-memory-silver/p/N82E16820985279?Item=N82E16820985279,DDR5,DIMM,False,32,6400,32,32,False,2,14.69,469.99,6.154836862368523,2026-05-08T19:28:19.745533
Patriot Viper Elite 5 Ultra 64GB (2 x 32GB) 288-Pin PC RAM DDR5 6000 (PC5 48000) Desktop Memory Model VEUR564G6028K,Patriot,Other,https://www.newegg.com/patriot-memory-viper-elite-5-ultra-64gb-ddr5-6000-cas-latency-cl28-desktop-memory-matte-black/p/N82E16820225351?Item=N82E16820225351,DDR5,DIMM,False,64,6000,-1,36,True,2,13.59,869.99,6.769630495730338,2026-05-08T19:28:19.745867
KingBank Computer Desktop Memory Ram DDR5 48GB(2x24GB) 8400MT/s CL38 1.5V with Thick Heatsink for PC Gaming/Office/PS,KingBank,Other,https://www.newegg.com/kingbank-48gb-2-x-24gb-ddr5-8400-pc5-67200-cas-latency-cl38-memory-desktop-memory-black/p/0RN-012W-00040?Item=9SIBW2BKGD7267,DDR5,DIMM,False,48,8400,38,38,False,2,12.71,609.99,6.415080592425549,2026-05-08T19:28:19.746180
CORSAIR Vengeance RGB 32GB (2 x 16GB) 288-Pin PC RAM DDR5 5200 (PC5 41600) Desktop Memory Model CMH32GX5M2B5200C40W,CORSAIR,CORSAIR,https://www.newegg.com/corsair-vengeance-rgb-32gb-ddr5-5200-cas-latency-cl40-desktop-memory-white/p/N82E16820236884?Item=N82E16820236884,DDR5,DIMM,True,32,5200,40,40,False,2,14.91,476.99,6.1695898117705275,2026-05-08T19:28:19.746536
Crucial 16GB Single DDR4 2133 MT/s (PC4-17000) DIMM 288-Pin Memory - CT16G4DFD8213,Crucial,Crucial,https://www.newegg.com/crucial-16gb-ddr4-2133-cas-latency-cl15-desktop-memory-green/p/N82E16820156117?Item=9SIAE9A7D57719,DDR4,DIMM,False,16,2133,-1,16,True,1,7.44,119.0,4.787491742782046,2026-05-08T19:28:19.746903
Kingston FURY Beast 16GB (2 x 8GB) 288-Pin PC RAM DDR4 3200 (PC4 25600) Desktop Memory Model KF432C16BB2AK2/16,Kingston,Kingston,https://www.newegg.com/kingston-technology-corp-fury-beast-16gb-ddr4-3200-cas-latency-cl16-desktop-memory-midnight-black/p/N82E16820242798?Item=N82E16820242798,DDR4,DIMM,False,16,3200,16,16,False,2,13.75,219.99,5.398117451625214,2026-05-08T19:28:19.747231
Kingston ValueRAM 8GB (1 x 8GB) DDR4 2666MHz DRAM (Desktop Memory) CL19 1.2V DIMM (288-pin) KVR26N19S8/8,Kingston,Kingston,https://www.newegg.com/kingston-technology-corp-valueram-8gb-ddr4-2666-cas-latency-cl19-desktop-memory/p/N82E16820242427?Item=9SIAMBVK666528,DDR4,DIMM,False,8,2666,19,19,False,1,8.12,64.99,4.18950321539533,2026-05-08T19:28:19.747552
CORSAIR Vengeance RGB 32GB (2 x 16GB) 288-Pin PC RAM DDR5 6000 (PC5 48000) Desktop Memory Model CMH32GX5M2B6000C30,CORSAIR,CORSAIR,https://www.newegg.com/corsair-vengeance-rgb-32gb-ddr5-6000-cas-latency-cl30-desktop-memory-black/p/N82E16820982008?Item=N82E16820982008,DDR5,DIMM,True,32,6000,30,30,False,2,18.91,604.99,6.4068634842829955,2026-05-08T19:28:19.747915
V-COLOR TUF GAMING ALLIANCE Manta XFinity 64GB (32GBx2) DDR5-6400 CL32 1.4V INTEL/AMD SK Hynix Original IC RGB Gaming Desktop Upgrade RAM Memory Module White (GTMXFL3264832WWK),V-COLOR,Other,https://www.newegg.com/v-color-tuf-gaming-alliance-64gb-2-x-32gb-ddr5-6400-pc5-51200-cas-latency-cl32-memory-desktop-memory-black/p/0RN-00MB-000V9?Item=0RN-00MB-000V9,DDR5,DIMM,True,64,6400,32,32,False,1,13.44,859.99,6.758082889958425,2026-05-08T19:28:19.748315
CORSAIR Dominator Titanium 32GB (2 x 16GB) DDR5 7000 (PC5 56000) Desktop Memory Model CMP32GX5M2X7000C34,CORSAIR,CORSAIR,https://www.newegg.com/corsair-dominator-titanium-32gb-ddr5-7000-cas-latency-cl34-desktop-memory-black/p/N82E16820982074?Item=N82E16820982074,DDR5,DIMM,False,32,7000,34,34,False,2,20.94,669.99,6.508754233730972,2026-05-08T19:28:19.748656
Used - Like New CORSAIR Vengeance LPX 8GB 288-Pin PC RAM DDR4 2400 (PC4 19200) Desktop Memory Model CMK8GX4M1A2400C16,Used,Other,https://www.newegg.com/corsair-vengeance-lpx-8gb-ddr4-2400-cas-latency-cl16-desktop-memory-black/p/N82E16820233982?Item=9SIC4F4KT11892,DDR4,DIMM,False,8,2400,16,16,False,1,9.37,74.95,4.330075229041782,2026-05-08T19:28:19.748999
Kingston 8GB DDR3 1600 Desktop Memory STD Height 30mm Model KVR16N11H/8,Kingston,Kingston,https://www.newegg.com/kingston-technology-corp-8gb-ddr3-1600-cas-latency-cl11-desktop-memory-std-height-30mm/p/N82E16820239416?Item=9SIAMBVK666535,DDR3,DIMM,False,8,1600,-1,10,True,1,3.5,27.99,3.3669509429335642,2026-05-08T19:28:19.749306
Kingston FURY Beast 32GB (2 x 16GB) 288-Pin PC RAM DDR5 6000 (PC5 48000) Memory (Desktop Memory) Model KF560C36BBE2AK2-32,Kingston,Kingston,https://www.newegg.com/kingston-technology-corp-fury-beast-32gb-ddr5-6000-cas-latency-cl36-memory-black/p/0RN-001J-01571?Item=9SIC0X3KVB1176,DDR5,DIMM,False,32,6000,36,36,False,2,13.28,424.99,6.0544158718154435,2026-05-08T19:28:19.749958
Ballistix Sport LT 8GB DDR4 2400 (PC4 19200) Memory Model BLS8G4D240FSB,Ballistix,Other,https://www.newegg.com/ballistix-sport-lt-8gb-ddr4-2400-cas-latency-cl16-memory-gray/p/N82E16820148983?Item=9SIAU3BK6D1747,DDR4,DIMM,False,8,2400,-1,16,True,1,8.0,64.0,4.174387269895637,2026-05-08T19:28:19.750308
Patriot Viper Xtreme 5 M 32GB (2 x 16GB) 288-Pin PC RAM DDR5 6400 (PC5 51200) Memory (Desktop Memory) Model PVXR532G64C32KM,Patriot,Other,https://www.newegg.com/patriot-memory-viper-xtreme-5-m-32gb-2-x-16gb-ddr5-6400-pc5-51200-cas-latency-cl32-memory-desktop-memory-silver/p/N82E16820225413?Item=N82E16820225413,DDR5,DIMM,False,32,6400,32,32,False,2,13.12,419.99,6.042609080431154,2026-05-08T19:28:19.750622
Rimlance 8GB (1X8GB) 1.2V DDR4 2133MHz PC4-17000 UDIMM 1RX8,Rimlance,Other,https://www.newegg.com/rimlance-8gb-ddr4-2133-cas-latency-cl15-memory/p/0RN-0163-00091?Item=9SIAU3BKD83437,DDR4,DIMM,False,8,2133,-1,16,True,1,5.5,43.99,3.806440242853081,2026-05-08T19:28:19.750907
Kingston Fury Renegade 32GB (2 x 16GB) 288-Pin PC RAM DDR5 8000 (PC5 64000) Desktop Memory Model KF580C38RSAK2-32,Kingston,Kingston,https://www.newegg.com/kingston-technology-corp-fury-renegade-32gb-ddr5-8000-cas-latency-cl38-desktop-memory-silver-black/p/N82E16820242829?Item=9SIC6MHKVY9040,DDR5,DIMM,False,32,8000,38,38,False,2,18.12,579.99,6.3647335449998295,2026-05-08T19:28:19.751232
Kingston FURY Beast 32GB (2 x 16GB) DDR5 6000 (PC5 48000) Memory (Desktop Memory) Model KF560C36BBE2K2-32,Kingston,Kingston,https://www.newegg.com/kingston-technology-corp-fury-beast-32gb-ddr5-6000-cas-latency-cl36-memory-black/p/0RN-001J-01574?Item=0RN-001J-01574,DDR5,DIMM,False,32,6000,36,36,False,2,14.69,469.99,6.154836862368523,2026-05-08T19:28:19.751537
Used - Like New CORSAIR Vengeance LPX 16GB (2 x 8GB) 288-Pin PC RAM DDR4 2400 (PC4 19200) Desktop Memory Model CMK16GX4M2A2400C16,Used,Other,https://www.newegg.com/corsair-vengeance-lpx-16gb-ddr4-2400-cas-latency-cl16-desktop-memory-black/p/N82E16820233970?Item=9SIC4F4KT12427,DDR4,DIMM,False,16,2400,16,16,False,2,6.25,99.95,4.614625344758847,2026-05-08T19:28:19.751906
Used - Very Good G.SKILL Ripjaws V Series 16GB (2 x 8GB) 288-Pin PC RAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C16D-16GVKC,Used,Other,https://www.newegg.com/g-skill-ripjaws-v-series-16gb-ddr4-3600-cas-latency-cl16-desktop-memory-black/p/N82E16820232880?Item=9SIAM8PKSA6696,DDR4,DIMM,False,16,3600,16,16,False,2,8.5,136.0,4.919980925828125,2026-05-08T19:28:19.752269
G.SKILL Trident Z5 Neo RGB Series AMD EXPO 32GB (2 x 16GB) 288-Pin PC RAM DDR5 6000 (PC5 48000) Desktop Memory Model F5-6000J3038F16GH1-TZ5NR,G.SKILL,G.SKILL,https://www.newegg.com/g-skill-trident-z5-neo-rgb-series-32gb-2-x-16gb-ddr5-6000-pc5-48000-cas-latency-cl30-desktop-memory-black/p/N82E16820374802?Item=N82E16820374802,DDR5,DIMM,True,32,6000,30,30,False,2,18.12,579.99,6.3647335449998295,2026-05-08T19:28:19.752604
HyperX FURY 16GB (2 x 8GB) DDR4 2666 (PC4 21300) Desktop Memory Model HX426C16FB3K2/16,HyperX,Other,https://www.newegg.com/hp-fury-16gb-ddr4-2666-cas-latency-cl16-desktop-memory-black/p/N82E16820104860?Item=9SIAE9AKW60308,DDR4,DIMM,False,16,2666,16,16,False,2,8.06,129.0,4.867534450455582,2026-05-08T19:28:19.752943
SKHynix HMAA2GU6CJR8N-XN 16GB DDR4 3200Mhz 1Rx8 PC4-25600 non-ECC Unbuffered CL22 288-Pin DIMM 1.2V Memory Module for Desktop,SKHynix,Other,https://www.newegg.com/p/0RN-00BX-00076?Item=9SIAFYRKMK5689,DDR4,DIMM,False,16,3200,22,22,False,1,8.44,134.99,4.912581353620868,2026-05-08T19:28:19.753237
Timetec 8GB DDR4 2666MHz (PC4-2666V) PC4-21300 UDIMM Desktop RAM  288-Pin 1.2V CL19 Non-ECC Unbuffered DIMM Memory Module Upgrade,Timetec,Other,https://www.newegg.com/timetec-8gb-288-pin-ddr4-sdram/p/0RN-00A3-000N9?Item=9SIA56XA8T0415,DDR4,DIMM,False,8,2666,19,19,False,1,7.37,58.99,4.094177881665002,2026-05-08T19:28:19.753577
Rimlance 32GB (2X16GB) 1.2V DDR4 2400MHZ PC4-19200 UDIMM 2RX8 Desktop Memory,Rimlance,Other,https://www.newegg.com/rimlance-32gb-ddr4-2400-cas-latency-cl17-memory/p/0RN-0163-00045?Item=9SIAU3BKBP1857,DDR4,DIMM,False,32,2400,-1,16,True,2,5.12,164.0,5.10594547390058,2026-05-08T19:28:19.753869
CORSAIR Vengeance LPX 16GB (2 x 8GB) 288-Pin PC RAM DDR4 3200 (PC4 25600) Desktop Memory Model CMK16GX4M2E3200C16W,CORSAIR,CORSAIR,https://www.newegg.com/corsair-vengeance-lpx-16gb-ddr4-3200-cas-latency-cl16-desktop-memory-white/p/N82E16820236736?Item=N82E16820236736,DDR4,DIMM,False,16,3200,16,16,False,2,10.0,159.99,5.081342251254203,2026-05-08T19:28:19.754209
Rimlance 8GB (1X8GB) 1.2V DDR4 2400MHZ PC4-19200 UDIMM 1RX8,Rimlance,Other,https://www.newegg.com/rimlance-8gb-ddr4-2400-cas-latency-cl17-memory/p/0RN-0163-00092?Item=9SIAU3BKD83439,DDR4,DIMM,False,8,2400,-1,16,True,1,5.62,44.99,3.8284239815518326,2026-05-08T19:28:19.754580
CORSAIR Vengeance RGB 32GB (2 x 16GB) 288-Pin PC RAM DDR5 6000 (PC5 48000) Desktop Memory Model CMH32GX5M2B6000C30W,CORSAIR,CORSAIR,https://www.newegg.com/corsair-vengeance-rgb-32gb-ddr5-6000-cas-latency-cl30-desktop-memory-white/p/N82E16820982045?Item=N82E16820982045,DDR5,DIMM,True,32,6000,30,30,False,2,18.91,604.99,6.4068634842829955,2026-05-08T19:28:19.755294
Kingston FURY Beast 64GB (2 x 32GB) DDR4 3600 (PC4 28800) Memory (Desktop Memory) Model KF436C18BB2AK2/64,Kingston,Kingston,https://www.newegg.com/kingston-technology-corp-fury-beast-64gb-ddr4-3600-cas-latency-cl18-memory-black/p/0RN-001J-014S3?Item=0RN-001J-014S3,DDR4,DIMM,False,64,3600,18,18,False,2,10.94,699.99,6.552493621597604,2026-05-08T19:28:23.679343
PNY XLR8 Low Profile 16GB (2 x 8GB) 288-Pin PC RAM DDR4 3200 (PC4 25600) Memory (Desktop Memory) Model MD32GK2D4320016LP,PNY,Other,https://www.newegg.com/pny-technologies-inc-xlr8-low-profile-16gb-ddr4-3200-cas-latency-cl16-memory-black/p/N82E16820177161?Item=N82E16820177161,DDR4,DIMM,False,16,3200,-1,16,True,2,9.37,149.99,5.017213609456379,2026-05-08T19:28:23.679702
G.SKILL Trident Z5 Neo RGB Series AMD EXPO 16GB 288-Pin PC RAM DDR5 6000 (PC5 48000) Desktop Memory Model F5-6000J3038F16GH1-TZ5NR,G.SKILL,G.SKILL,https://www.newegg.com/g-skill-trident-z5-neo-rgb-series-16gb-ddr5-6000-pc5-48000-cas-latency-cl30-desktop-memory-black/p/N82E16820374801?Item=N82E16820374801,DDR5,DIMM,True,16,6000,30,30,False,1,17.5,279.99,5.638319081511895,2026-05-08T19:28:23.680054
G.SKILL Trident Z5 Series 128GB (2 x 64GB) 288-Pin PC RAM DDR5 6400 (PC5 51200) Desktop Memory Model F5-6400J3644F64GX2-TZ5RK,G.SKILL,G.SKILL,https://www.newegg.com/g-skill-trident-z5-neo-series-128gb-2-x-64gb-ddr5-6400-pc5-51200-cas-latency-cl36-desktop-memory-black/p/N82E16820374770?Item=N82E16820374770,DDR5,DIMM,False,128,6400,36,36,False,2,23.44,2999.99,8.006697513212222,2026-05-08T19:28:23.680416
NEMIX RAM 8GB (1X8GB) DDR3 1600MHZ PC3-12800 2Rx8 1.35V 240-PIN Non-ECC UDIMM Unbuffered Desktop Memory,NEMIX,Other,https://www.newegg.com/nemix-ram-ddr3-orignial-desktop-pc-240-pin-non-ecc-unbuffered-udimm-memory-8gb-ddr3-1600-cas-latency-cl11/p/0RN-004P-005M8?Item=9SIA7S67CE5096,DDR3,DIMM,False,8,1600,-1,10,True,1,2.75,21.99,3.1350593387750902,2026-05-08T19:28:23.680757
Kingston FURY Beast 64GB 288-Pin PC RAM DDR5 5600 (PC5 44800) Memory (Desktop Memory) Model KF556C36BBE-64,Kingston,Kingston,https://www.newegg.com/kingston-technology-corp-fury-beast-64-gb-ddr5-5600-pc5-44800-cas-latency-cl36-memory-desktop-memory-black/p/0RN-001J-015E0?Item=0RN-001J-015E0,DDR5,DIMM,False,64,5600,36,36,False,1,15.62,999.99,6.90874478925533,2026-05-08T19:28:23.681162
Patriot Viper Venom DDR5 RAM 32GB (1X32GB) 6000MT/s CL30 UDIMM Desktop Gaming Memory Module - PVV532G60C30,Patriot,Other,https://www.newegg.com/patriot-memory-viper-venom-32gb-ddr5-6000-cas-latency-cl30/p/0RN-002U-004U5?Item=9SIAMB8KBY8126,DDR5,DIMM,False,32,6000,30,30,False,1,13.44,429.99,6.066084887978432,2026-05-08T19:28:23.681864
G.SKILL Ripjaws S5 Series 32GB (2 x 16GB) DDR5 5200 Desktop Memory Model F5-5200J4040A16GX2-RS5K,G.SKILL,G.SKILL,https://www.newegg.com/g-skill-ripjaws-s5-series-32gb-ddr5-5200-cas-latency-cl40-desktop-memory-black/p/N82E16820374329?Item=N82E16820374329,DDR5,DIMM,False,32,5200,40,40,False,2,14.69,469.99,6.154836862368523,2026-05-08T19:28:23.682250
G.SKILL Trident Z5 Neo Series 128GB (2 x 64GB) 288-Pin PC RAM DDR5 6000 (PC5 48000) Desktop Memory Model F5-6000J3644D64GX2-TZ5NR,G.SKILL,G.SKILL,https://www.newegg.com/g-skill-trident-z5-neo-series-128gb-2-x-64gb-ddr5-6000-pc5-48000-cas-latency-cl36-desktop-memory-black/p/N82E16820374768?Item=N82E16820374768,DDR5,DIMM,False,128,6000,36,36,False,2,21.48,2749.99,7.919716125876165,2026-05-08T19:28:23.682586
Crucial 16GB (2x 8GB) DDR4 2400 MHz PC RAM 288-pin DIMM Memory Kit CT2K8G4DFS824A,Crucial,Crucial,https://www.newegg.com/crucial-16gb-ddr4-2400-cas-latency-cl17-memory-black/p/0RN-0005-006C9?Item=9SIAE9AKKB9461,DDR4,DIMM,False,16,2400,-1,16,True,2,7.81,124.99,4.836202538722539,2026-05-08T19:28:23.683275
CORSAIR Vengeance 32GB (2 x 16GB) 288-Pin PC RAM DDR5 5200 (PC5 41600) Desktop Memory Model CMK32GX5M2B5200C40W,CORSAIR,CORSAIR,https://www.newegg.com/corsair-vengeance-32gb-ddr5-5200-cas-latency-cl40-desktop-memory-white/p/N82E16820236844?Item=N82E16820236844,DDR5,DIMM,False,32,5200,40,40,False,2,14.62,467.99,6.150581446257343,2026-05-08T19:28:23.683616
CORSAIR Dominator Platinum RGB 32GB (2 x 16GB) DDR5 6000 (PC5 48000) Desktop Memory Model CMT32GX5M2B6000C30,CORSAIR,CORSAIR,https://www.newegg.com/corsair-dominator-platinum-rgb-32gb-ddr5-6000-cas-latency-cl30-desktop-memory-black/p/N82E16820982009?Item=N82E16820982009,DDR5,DIMM,True,32,6000,30,30,False,2,19.69,629.99,6.4472900145550955,2026-05-08T19:28:23.683933
Kingston FURY Beast 64GB (2 x 32GB) 288-Pin PC RAM DDR5 6400 (PC5 51200) Memory (Desktop Memory) Model KF564C32BBEK2-64,Kingston,Kingston,https://www.newegg.com/kingston-technology-corp-fury-beast-64gb-ddr5-6400-cas-latency-cl32-memory-black/p/N82E16820242872?Item=9SIAEYEKPR2512,DDR5,DIMM,False,64,6400,32,32,False,2,16.39,1049.0,6.956545443151569,2026-05-08T19:28:23.684583
G.SKILL Ripjaws S5 Series 32GB (2 x 16GB) DDR5 5600 Desktop Memory Model F5-5600J3636C16GX2-RS5K,G.SKILL,G.SKILL,https://www.newegg.com/g-skill-ripjaws-s5-series-32gb-ddr5-5600-cas-latency-cl36-desktop-memory-black/p/N82E16820374331?Item=N82E16820374331,DDR5,DIMM,False,32,5600,16,16,False,2,15.47,494.99,6.206555765231363,2026-05-08T19:28:23.684930
Kingston ValueRAM 4GB DDR4 2666MHz 288pin SDRAM DIMM Memory Module KVR26N19S64,Kingston,Kingston,https://www.newegg.com/kingston-technology-corp-valueram-4gb-ddr4-2666-cas-latency-cl19-memory-green/p/0ZK-06BE-00012?Item=9SIAE9AKTR4438,DDR4,DIMM,False,4,2666,-1,16,True,1,17.5,69.99,4.262539022051294,2026-05-08T19:28:23.685259
Team T-Force Delta RGB 16GB (2 x 8GB) 288-Pin PC RAM DDR4 3600 (PC4 28800) Desktop Memory Model TF4D416G3600HC18JDC01,Team,Team,https://www.newegg.com/team-group-t-force-delta-rgb-16gb-ddr4-3600-cas-latency-cl18-desktop-memory-white/p/N82E16820331513?Item=N82E16820331513,DDR4,DIMM,True,16,3600,18,18,False,2,10.62,169.99,5.141605075260502,2026-05-08T19:28:23.685602
HyperX FURY 4GB DDR3 1600 (PC3 12800) Desktop Memory Model HX316C10F/4,HyperX,Other,https://www.newegg.com/hyperx-fury-4gb-ddr3-1600-cas-latency-cl10-desktop-memory-blue/p/N82E16820104441?Item=9SIC3FZKS40264,DDR3,DIMM,False,4,1600,10,10,False,1,13.0,51.99,3.9701032165046706,2026-05-08T19:28:23.685922
CORSAIR Vengeance RGB Pro 16GB (2 x 8GB) 288-Pin DDR4 DRAM DDR4 3000 (PC4 24000) Desktop Memory Model CMW16GX4M2D3000C16,CORSAIR,CORSAIR,https://www.newegg.com/corsair-vengeance-rgb-pro-16gb-ddr4-3000-cas-latency-cl16-desktop-memory-black/p/N82E16820236426?Item=9SIC5BHKST4029,DDR4,DIMM,True,16,3000,16,16,False,2,10.56,169.0,5.135798437050262,2026-05-08T19:28:23.686303
Kingston 16GB DDR4 SDRAM Memory Module - 16 GB - DDR4-2666/PC4-21300 DDR4 SDRAM - 2666 MHz - CL19 - 1.20 V - Non-ECC - Unbuffered - 288-pin - DIMM - KCP426ND8/16,Kingston,Kingston,https://www.newegg.com/kingston-technology-corp-16gb-ddr4-2666-cas-latency-cl19-memory-black/p/0RN-001J-00B41?Item=9SIAMBVK666440,DDR4,DIMM,False,16,2666,19,19,False,1,7.5,119.99,4.7957078975533864,2026-05-08T19:28:23.686628
Rimlance 32GB (2X16GB) 1.2V DDR4 3200MHZ PC4-25600 UDIMM 2RX8,Rimlance,Other,https://www.newegg.com/rimlance-32gb-ddr4-3200-cas-latency-cl22-memory/p/0RN-0163-000A5?Item=9SIAU3BKD83645,DDR4,DIMM,False,32,3200,-1,16,True,2,5.91,189.0,5.247024072160486,2026-05-08T19:28:23.686939
Rimlance 8GB (1X8GB) 1.2V DDR4 2933MHZ PC4-23400 UDIMM 1RX8,Rimlance,Other,https://www.newegg.com/rimlance-8gb-ddr4-2933-cas-latency-cl21-memory/p/0RN-0163-00094?Item=9SIAU3BKD83452,DDR4,DIMM,False,8,2933,-1,16,True,1,6.12,48.99,3.911822985425479,2026-05-08T19:28:23.687234
G.SKILL Flare X5 256GB (4 x 64GB) 288-Pin PC RAM DDR5 6000 (PC5 48000) Desktop Memory Model F5-6000J3644D64GX4-FX5,G.SKILL,G.SKILL,https://www.newegg.com/g-skill-flare-x5-256gb-4-x-64gb-ddr5-6000-pc5-48000-cas-latency-cl34-desktop-memory-black/p/N82E16820374764?Item=N82E16820374764,DDR5,DIMM,False,256,6000,36,36,False,4,19.53,4999.99,8.517391171816824,2026-05-08T19:28:23.687576
Refurbished CORSAIR Vengeance LPX 32GB (2 x 16GB) 288-Pin PC RAM DDR4 3600 (PC4 28800) Desktop Memory Model CMK32GX4M2D3600C18,Refurbished,Other,https://www.newegg.com/corsair-vengeance-lpx-32gb-2-x-16gb-ddr4-3600-pc4-28800-cas-latency-cl18-desktop-memory-black/p/N82E16820236596T?Item=N82E16820236596T,DDR4,DIMM,False,32,3600,18,18,False,2,6.56,209.99,5.3518107389880365,2026-05-08T19:28:23.687928
A-Tech Velocity 8GB DDR4 3200MHz (PC4-25600) CL22 XMP 2.0 UDIMM 1.2V Non-ECC DIMM 288-Pin Desktop PC Gaming Memory RAM Module - Black (AV8G4D32X),A-Tech,Other,https://www.newegg.com/a-tech-velocity-8gb-ddr4-3200-cas-latency-cl22-memory-black/p/0RN-005A-00TY1?Item=9SIAMBVK7A6197,DDR4,DIMM,False,8,3200,22,22,False,1,9.75,77.99,4.369321262176328,2026-05-08T19:28:23.688266
Samsung 32GB DDR4 2666MHz PC4-21300 1.2V 2Rx8 288-Pin UDIMM Desktop RAM Memory Module M378A4G43MB1-CTD,Samsung,Other,https://www.newegg.com/samsung-32gb-ddr4-2666-cas-latency-cl19-memory-green/p/0RN-001H-01WM1?Item=9SIAMBVK666494,DDR4,DIMM,False,32,2666,-1,16,True,1,6.87,219.99,5.398117451625214,2026-05-08T19:28:23.688606
